Academic Level,Degree,Faculty,Module,Module Units,Module Type,Prog Code,Prog Credits,Prog Descr,Prog Year,Year Credits
UGRD,Adv Dip in General Management,GIBS,GAD 315,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121032,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121033,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121034,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121035,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121036,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 316,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121032,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121033,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121034,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121035,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121036,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 317,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121032,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121033,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121034,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121035,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121036,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 318,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121032,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121033,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121034,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121035,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121036,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 319,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121032,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121033,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121034,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121035,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121036,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 320,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121032,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121033,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121034,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121035,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121036,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 321,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121032,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121033,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121034,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121035,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121036,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 322,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121032,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121033,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121034,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121035,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121036,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 323,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121032,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121033,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121034,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121035,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121036,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 324,9,Elective,7121037,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121020,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121021,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121022,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121023,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121024,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121025,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121026,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121027,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121028,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121029,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121030,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121031,120,General Management,FIN,120
UGRD,Adv Dip in General Management,GIBS,GAD 325,9,Elective,7121032,120,General Management,FIN,120
